StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
3194,  4563,  5771, 281,,          , ,0.97282733,-60.69629569,170.940170940171, 6.23,0.0657793304109031,Am          , 0.096
3195,  4566,  5651,, ,,,0.97402571,+24.52214763,92.5925925925926, 7.33,2.49711877743475,F8          , 0.499
3197,  4569, ,,Gl  46   ,, ,0.97418846,-27.85630511,13.1027253668763, 11.77,11.1831918084802, , 1.558
3199,  4571,  5650,, ,,,0.97457397,+26.78584740,467.289719626168, 7.36,-0.987931133254045,K5III       , 1.534
3200,  4572,  5550, 273,,          , ,0.97527748,+66.35182541,115.340253748558, 5.97,0.660095487381052,A0III       ,-0.008
3203,  4577,  5737, 280,,   Alp Scl, ,0.97676274,-29.35746436,206.185567010309, 4.30,-2.27129130698868,B7IIIp      ,-0.154
3209,  4584,  5638,, ,,,0.97863854,+47.03660631,267.379679144385, 6.84,-0.295641988997597,A0          ,-0.100
3210,  4586,  5735,, ,,,0.9788254,-19.63262935,395.256916996047, 7.12,-0.86439739412091,M1III       , 1.600
3211,  4587,  5722, 279,, 23Phi4Cet, ,0.97885764,-11.37993895,96.6183574879227, 5.62,0.694701748964683,G7III       , 0.949
3216,  4592,  5720,, ,,,0.97937345,-05.88261835,90.6618313689937, 6.57,1.78287756220095,K0          , 1.136
3223,  4608,  5705,, ,,,0.98417528,+27.65711844,347.222222222222, 6.99,-0.713037561203844,K3III       , 1.382
3225,  4612,  5704,, ,,,0.98515767,+32.45579866,209.643605870021, 7.37,0.76259189520057,A2          , 0.177
3229,  4617,  5312,, ,,,0.98736891,+83.10292417,46.7726847521048, 7.86,4.5100385043638,F8          , 0.557
3243,  4637,  5728,, ,,,0.99229762,+48.96641596,57.7700751010976, 6.90,3.09148533937697,F5          , 0.410
3248,  4643, ,, ,,,0.99352415,-13.97896439,47.9616306954436,10.56,7.15553029654888,K4V         , 1.086
3256,  4655,  5820, 284,,          , ,0.99713189,+06.48323806,325.732899022801, 6.14,-1.42430812261407,M2III       , 1.654
3258,  4657,  5835,, ,,,0.99747401,-08.32324752,280.898876404494, 7.41,0.167249989864377,G5          , 1.179
3259,  4658,  5904,, ,,,0.99766486,-49.75064597,769.230769230769, 7.39,-2.04028323846582,M3III       , 1.579
3265,  4672,  5764,, ,,,0.99991382,+48.01997649,431.034482758621, 7.13,-1.0425600755455,B8          ,-0.104
3266,  4674,  5747,, ,,,1.00076817,+60.51000064,145.137880986938, 7.09,1.28109610953813,G8II        , 0.969
3267,  4675,  5788, 282,,          , ,1.00098532,+44.71330426,128.865979381443, 5.69,0.139308606290943,B9.5Vn      ,-0.010
3268,  4676,  5861,, ,,,1.00101359,-02.01891577,91.0746812386157, 7.35,2.55301170057037,F5          , 0.460
3275,  4688,  5799,, ,,,1.00368097,+47.31852919,245.700245700246, 7.28,0.327972046126101,K2          , 1.436
3276,  4689,  5857,,Gl  46.1 ,, ,1.00436617,+18.19920433,152.905198776758,  7.33,1.40788874162134,G5          , 1.073
3277,  4691, ,,GJ 2017  ,, ,1.00506023,-25.61460962,32.9055610398157,  9.87,7.28365350039971,K2          , 1.107
3280,  4696,  5873,, ,,,1.00587749,+17.22641018,91.8273645546373, 7.25,2.43513939877888,K2III       , 1.019
3282,  4699, ,, ,,,1.00627742,-13.59920106,41.7362270450751,10.06,6.95743406858637,K3V         , 1.047
3284,  4703,  5871,, ,,,1.00777279,+21.24915918,313.479623824451, 6.83,-0.651046584714095,K2          , 1.372
3285,  4704,  5534,, ,,,1.0082185,+80.54537407,109.051254089422, 6.67,1.48184667835011,F2          , 0.393
3286,  4705,  5883,, ,,,1.0082274,+18.69157610,144.092219020173, 7.16,1.36679735227428,G5          , 1.099
3290,  4709,  5715, 278,,          , ,1.0085743,+70.98300424,108.932461873638, 6.40,1.21421340600621,A4IV        , 0.135
3291,  4710,  5854,, ,,,1.00872246,+37.79150416,148.367952522255, 7.21,1.3532994826766,A0          , 0.130
3294,  4713,  5813,, ,,,1.00909745,+58.36413569,221.238938053097, 7.12,0.395692174056911,A3          , 0.197
3297,  4716,  5934,, ,,,1.00928148,-25.74902703,146.412884333821, 7.34,1.51210351840766,F8III/IV    , 0.975
3299,  4719,  5963,, ,,,1.00980546,-36.23823579,230.94688221709, 6.99,0.172439481766828,K4III       , 1.428
3301,  4724,  6013,, ,,,1.01112734,-52.58277600,130.208333333333, 7.34,1.76680610015756,F3V         , 0.402
3302,  4723,  5933,, ,,,1.01114177,-20.09021126,233.100233100233, 7.22,0.382286460923622,K1III       , 1.273
3303,  4726,  5919,, ,,,1.01122234,-01.65857625,558.659217877095, 6.85,-1.88573484510053,M4III       , 1.600
3304,  4727,  5900,, ,,,1.01152456,+14.84068069,48.6854917234664, 9.56,6.1230021963063,G0          , 0.877
3310,  4736,  5959,, ,,,1.01391617,-09.37357879,179.533213644524, 7.40,1.12927597586865,A3          , 0.221
3316,  4747,  5975,, ,,,1.01715445,-04.64826368,40.3877221324717, 7.34,4.3087532017404,F8          , 0.547
3330,  4770,  6055, 288,,   Xi  Scl, ,1.02172928,-38.91664868,192.678227360308, 5.59,-0.83416321075771,K1III       , 1.185
3331,  4771,  5916,, ,,,1.02192825,+45.45211529,153.846153846154, 6.86,0.924566783214278,G8III-IV    , 0.897
3332,  4772,  6107,, ,,,1.02192897,-60.86038649,44.9842555105713, 6.91,3.64469731349495,G1/G2V      , 0.650
3342,  4786,  5927,, ,,,1.02417785,+49.54422654,282.485875706215, 6.48,-0.77498368987106,G5          , 1.099
3345,  4789,  5839,, ,,,1.02504357,+69.35852805,357.142857142857, 6.67,-1.0942098432889,B9          , 0.019
3349,  4794,  6080,, ,,,1.02617053,-38.21455968,75.3012048192771, 6.61,2.22599037515999,K0IIICNIV   , 0.905
3351,  4796,  6031,, ,,,1.02619749,-06.79952311,350.877192982456, 7.22,-0.505775699957447,K2          , 1.618
3355,  4801,  6037,, ,,,1.02738916,-16.26535068,85.0340136054422, 6.47,1.8220366087006,K2/K3III    , 1.184
3363,  4809,  6009,, ,,,1.02874829,+25.29224974,71.7360114777618, 6.71,2.43131386880995,G8IV        , 0.783
3365,  4811,  5944,, ,,,1.02938746,+57.81670190,558.659217877095, 6.77,-1.96573484510053,A2          , 0.280
3376,  4824, ,,Gl  50   ,, ,1.03254333,-09.88437211,31.1915159076731, 10.50,8.02981759009063,K5V         , 1.226
3381,  4829,  6192, 295,,   Ome Phe, ,1.03383719,-57.00242929,112.866817155756, 6.12,0.857168609435255,G8III       , 0.935
3385,  4834,  5981,, ,,,1.03544992,+56.32870093,144.092219020173, 6.71,0.916797352274275,K1III       , 1.109
3392,  4843,  5679,, ,,,1.03842903,+81.87558833,206.611570247934, 6.90,0.324226808222063,G8III       , 0.010
3393,  4844,  6028, 287,,          , ,1.03846356,+51.03497045,193.798449612403, 6.48,0.0432485081360579,A3V         , 0.122
3394,  4845, ,,NN 3072  ,, ,1.03919972,-10.42342915,21.6356555603635, 10.04,8.36414970571545,K7V         , 1.365
3396,  4849,  6101,,NN 3071  ,, ,1.04010359,+05.06090960,21.4546234713581,  8.20,6.54239551466293,K2          , 1.008
3398,  4852,  6178, 293,,   Sig Scl, ,1.04066048,-31.55204219,69.4927032661571, 5.50,1.29030396968303,A1/A2IV     , 0.083
3399,  4855,  6156,, ,,,1.04099379,-21.61050013,31.8979266347687, 7.91,5.39118772583368,K0V         , 0.799
3401,  4856, ,,Gl  48   ,, ,1.04138691,+71.68074123,8.14531237272949, 10.04,10.4854612792136,M3.5e       , 1.501
3402,  4858,  6120,, ,,,1.04156692,+08.82160415,108.108108108108, 7.08,1.91070866369516,F0          , 0.287
3408,  4868,  6093,, ,,,1.04321412,+27.74793166,44.6627958910228, 6.88,3.63027046789515,F7V         , 0.448
3409,  4869,  6446,, ,,,1.04355332,-77.55090575,510.204081632653, 7.24,-1.29871964321762,K2IICNp...  , 1.390
3411,  4872, ,,Gl  49   ,, ,1.0438747,+62.34482783,10.0563153660499,  9.56,9.54780557816794,K5V...      , 1.463
3413,  4874,  6189,, ,,,1.04433455,-25.30834160,45.3720508166969, 9.84,6.55605795089874,K2V         , 0.919
3414,  4875,  6059,, ,,,1.04435097,+52.85092821,649.350649350649, 7.39,-1.67239639581768,A0          , 0.033
3415,  4878,  6152,, ,,,1.04516755,+09.13301281,60.4229607250755, 6.83,2.92398999055869,F5          , 0.498
3416,  4879,  6311, 304,,          , ,1.04524852,-65.45611076,246.305418719212, 6.25,-0.707369832114029,M2III       , 1.634
3419,  4882,  6236,, ,,,1.04556392,-47.28725845,49.1400491400491, 7.70,4.24282206780619,G0V         , 0.591
3422,  4889,  6118, 291,, 69Sig Psc, ,1.04696849,+31.80433674,127.064803049555, 5.50,-0.020126338204677,B9.5V       ,-0.043
3423,  4890,  6245, 299,,          , ,1.0469977,-46.39733801,72.1500721500721, 5.39,1.09881615137894,G8III       , 0.900
3426,  4893,  6133,, ,,,1.0473024,+26.29933494,69.0131124913734, 7.21,3.01534192735587,F3V         , 0.406
3427,  4894,  6026,, ,,,1.04733117,+62.60907390,273.972602739726, 7.25,0.0614643222823741,K0          , 0.914
3430,  4900, ,, ,,,1.04788167,+47.04761136,41.4250207125104,10.81,7.72368632880665,M0          , 1.470
3433,  4902,  6084,, ,,,1.04827264,+51.79810649,1123.59550561798, 6.84,-3.41304996677544,B5          ,-0.019
3434,  4903,  6116, 290,, 39    And, ,1.04840996,+41.34519861,105.374077976818, 5.95,0.836331062136464,A5m         , 0.161
3437,  4906,  6186, 294,, 71Eps Psc, ,1.04907107,+07.89007256,58.343057176196, 4.27,0.440054087935897,K0III       , 0.952
3438,  4907,  5996,, ,,,1.04912615,+69.22742039,25.8197779499096, 7.67,5.61023748493041,G5          , 0.756
3442,  4911,  6114, 289,,          , ,1.05040893,+47.37619549,103.305785123967, 6.46,1.38937678654197,A9V         , 0.248
3445,  4914,  6203, 296,, 25    Cet, ,1.05072351,-04.83635047,125.786163522013, 5.40,-0.0981643567176471,K0III-IV    , 1.106
3449,  4918,  6112,, ,,,1.05273956,+53.14043205,2325.58139534884, 7.39,-4.44265772210207,M0          , 1.530
3455,  4927, ,,GJ 1026 A,, ,1.05381617,+20.09773584,16.3318634656214, 11.88,10.8148212971787,M           , 1.590
3457,  4932,  6269, 300,,          , ,1.05493453,-29.52577074,111.982082866741, 6.28,1.03425729444273,G8IIICN...  , 0.932
3458,  4934,  6334,, ,,,1.05501149,-60.09725949,80.3858520900322, 6.81,2.284101901774,F5V         , 0.480
3460,  4935,  6290,, ,,,1.05514529,-41.02110416,505.050505050505, 6.99,-1.52667404869234,M3III       , 1.590
3474,  4962,  6130, 292,,          , ,1.06027988,+61.07482982,462.962962962963, 5.92,-2.40773124424534,F0II        , 0.512
3475,  4961,  6147,, ,,,1.06028089,+58.90925342,357.142857142857, 6.75,-1.0142098432889,K5          , 1.688
3477,  4965,  5621,, ,,,1.06094121,+84.60692182,149.925037481259, 6.74,0.860629169582745,F5          , 0.246
3478,  4966,  5817,,Wo 9035  ,, ,1.06097739,+82.10089846,44.3262411347518,  8.45,5.21669547655652,G5          , 0.600
3479,  4967, ,, ,,,1.0611194,+40.85852326,31.2891113892365,10.89,8.41303385320977, , 1.137
3488,  4978,  6277,, ,,,1.06309474,+06.76486693,144.300144300144, 7.07,1.27366617305904,A0          , 0.094
3489,  4979,  6288, 301,, 26    Cet, ,1.06359908,+01.36694516,56.6251415628539, 6.06,2.29495349620775,F1V         , 0.271
3491,  4983,  6226,, ,,,1.06482311,+47.64230158,884.955752212389, 6.82,-2.9146077825829,B2IV-V      ,-0.055
3492,  4985,  6354,, ,,,1.06544213,-40.64830312,184.162062615101, 7.03,0.703999147944235,A3III/IV    , 0.147
3495,  4989,  6225,, ,,,1.06592788,+48.86145056,60.0240096038415, 7.19,3.29837498535385,F8          , 0.442
3496,  4990,  6264,, ,,,1.06631846,+35.46946291,374.531835205993, 7.20,-0.667443693177121,A3          , 0.232
3500,  4997,  6367,, ,,,1.06725323,-40.53051995,83.6120401337793, 7.28,2.66865589826196,F5V         , 0.446
3501,  4998,  6211, 298,,          , ,1.06733002,+52.50230919,303.951367781155, 5.99,-1.42402051025013,K2          , 1.447
3503,  5002,  6262,, ,,,1.06792034,+38.68854162,420.168067226891, 7.14,-0.977115214717441,M3III       , 1.655
3509,  5013,  6238,, ,,,1.07099047,+57.11674377,181.159420289855, 7.04,0.749695388645995,G8II-III    , 1.017
3511,  5016,  6250,, ,,,1.07131578,+54.20439985,62.266500622665, 6.84,2.86872770471331,G0          , 0.528
3515,  5021,  6210, 297,,          , ,1.0720969,+61.58024409,80.1924619085806, 5.83,1.30933226739271,F6V         , 0.569
3519,  5026,  6413,, ,,,1.07330681,-47.94036979,404.858299595142, 6.84,-1.19651523370167,M1III       , 1.596
3520,  5027,  6378,,Wo 9036  ,, ,1.07338153,-25.60422804,25.6476019492177,  9.80,7.75476617593993,K4/K5V      , 1.194
3523,  5031,  6348,, ,,,1.07405345,-02.36626356,39.2464678178964, 9.15,6.18099711831657,G5          , 0.801
3525,  5034,  6301, 303,,          , ,1.07432494,+29.65909865,41.9815281276238, 6.20,3.08470878573379,F7IV-V      , 0.443
3532,  5041, ,, ,,,1.07562372,+26.12014117,29.0782204129107,10.02,7.70216087911007,K5          , 1.280
3533,  5042,  6403,, ,,,1.07572449,-33.53278805,158.730158730159, 6.44,0.43670274726791,K0III       , 1.071
3535,  5045,  6314, 305,,          , ,1.0767777,+39.99116315,84.3881856540084, 6.77,2.13859175173061,F0Vn        , 0.328
3541,  5054,  6434,,Wo 9037  ,, ,1.07785522,-39.48693482,40.3225806451613,  7.72,4.69225840413108,G3IV        , 0.613
3542,  5055,  6328,, ,,,1.07789254,+33.18305260,595.238095238095, 7.07,-1.80345359137069,K2          , 1.607
3543,  5060,  6375,, ,,,1.0787795,+02.31381166,129.533678756477, 7.21,1.64808650167868,K0          , 1.195
3545,  5062,  6300, 302,,          , ,1.07966248,+51.00979730,326.797385620915, 6.53,-1.0413928675921,B3V         ,-0.081
3552,  5070,  6163,, ,,,1.08052133,+74.37212887,478.468899521531, 6.82,-1.57926856944473,A0          , 0.044
3556,  5074,  6386, 307,, 73    Psc, ,1.08128343,+05.65630133,221.238938053097, 6.03,-0.694307825943088,K5III       , 1.525
3557,  5075,  6384,, ,,,1.08198402,+16.24225993,320.512820512821, 7.20,-0.329227029907786,M2III       , 1.673
3559,  5080,  6426,, ,,,1.08441224,-13.75949883,305.810397553517, 7.30,-0.127261236698568,K0III       , 1.078
3560,  5081,  6397, 308,, 72    Psc, ,1.08481985,+14.94600386,54.7045951859956, 5.64,1.94988095698906,F4II-III    , 0.420
3561,  5082,  6623,, ,,,1.08548637,-71.73406152,236.96682464455, 7.37,0.49656225480837,K3III       , 1.086
3564,  5084,  7070,, ,,,1.08573698,-83.59037137,211.416490486258, 7.37,0.744305703689059,K0III       , 1.080
3567,  5091,  6409,, ,,,1.08672426,+19.19781259,411.522633744856, 7.44,-0.631968632008438,M...        , 1.567
3570,  5099,  6493,, ,,,1.08941691,-40.26995916,54.9148819330038, 7.18,3.4815497289746,F3V         , 0.421
3579,  5110,  6440,, ,,,1.09164155,+15.39053992,26.5957446808511, 8.66,6.53593922463831,K2V         , 1.197
3582,  5114, ,, ,,,1.09227872,-66.74306038,43.8981562774363,10.08,6.86776859871541,M0          , 0.964
3585,  5121,  6482, 315,, 27    Cet, ,1.09358351,-09.97923948,94.5179584120983, 6.09,1.21242833849584,K0III       , 1.012
3589,  5131,  6456, 310,, 74Psi1Psc, ,1.0947021,+21.47321620,73.1528895391368, 5.33,1.00884257283911,A1Vn        , 0.003
3590,  5132,  6457, 311,, 74Psi1Psc, ,1.09491055,+21.46547318,68.1663258350375, 5.55,1.38215056921641,A0Vn        ,-0.048
3591,  5133,  6464,, ,,,1.094972,+04.19864419,143.884892086331, 7.30,1.50992402295057,K0          , 1.131
3596,  5141,  6479, 313,, 77    Psc, ,1.09700616,+04.90866194,45.7247370827618, 6.35,3.04924391518819,F4V...      , 0.383
3600,  5144,  6480, 314,, 77    Psc, ,1.09761598,+04.90971755,44.0722785368003, 7.26,4.03917247942468,F6V         , 0.484
3601,  5147,  6343,, ,,,1.09804856,+65.97107632,251.889168765743, 7.26,0.253952533815576,B8          , 0.104
3608,  5158, ,, ,,,1.10053355,-22.45289221,44.8028673835125,10.16,6.90347095132771,K5          , 1.078
3611,  5161,  6417,, ,,,1.1010979,+57.75648184,380.228136882129, 7.12,-0.780221257551209,B3III       , 0.019
3613,  5165,  6595, 322,,   Bet Phe, ,1.10141847,-46.71849042,60.7533414337789, 3.32,-0.597850845618744,G8IIIvar    , 0.885
3614,  5164,  6530, 317,, 28    Cet, ,1.101425,-09.83936845,182.481751824818, 5.58,-0.726097207578153,A1V         , 0.009
3615,  5166,  6499,, ,,,1.1015986,+03.27473062,271.0027100271, 7.31,0.145131830795301,K0          , 1.345
3617,  5169,  6546,, ,,,1.10176133,-10.98537698,113.250283125708, 6.84,1.56980351788784,G5          , 1.000
3618,  5170,  6559, 320,,          , ,1.10214716,-23.99236906,107.411385606874, 6.12,0.964748404906715,K1III       , 1.076
3620,  5172,  6469,, ,,,1.10233013,+35.51606264,132.802124833997, 7.41,1.7939748810035,F0          , 0.398
3622,  5175,  6476,, ,,,1.10310995,+32.18154253,178.571428571429, 6.28,0.0209401350310028,K0          , 1.308
3623,  5176,  6512,, ,,,1.10348113,+13.25278682,47.9846449136276, 8.15,4.74448857313743,G0          , 0.656
3630,  5186,  6416, 309,,          , ,1.10630191,+62.76146736,69.4927032661571, 6.52,2.31030396968303,A5Vn        , 0.214
3633,  5191,  6569,, ,,,1.10724811,-14.29618780,49.9750124937531, 9.50,6.00623544318106,K1V         , 0.907
3636,  5193,  6619, 323,,          , ,1.10736946,-35.66062274,191.204588910134, 6.61,0.202508444336373,A1V         , 0.137
3640,  5198,  6629,, ,,,1.10768886,-39.85632513,294.985250737463, 6.64,-0.709001508984589,K4III       , 1.548
3642,  5204,  6557, 319,, 75    Psc, ,1.10933848,+12.95597351,112.233445566779, 6.14,0.889388520184374,G8III       , 0.962
3645,  5207,  6566,, ,,,1.11013644,+13.88470299,58.0383052814858, 7.22,3.40142638724014,F6V         , 0.448
3646,  5209,  6568,, ,,,1.11046019,+08.36013248,65.3167864141084, 6.93,2.85487595349131,F0          , 0.301
3650,  5215, ,,GJ 1030  ,, ,1.111549,+15.27341418,22.10433244916, 11.43,9.70761298126709,M3          , 1.473
3654,  5219,  6616,, ,,,1.11232146,-15.51024951,160.513643659711, 7.17,1.14244023329585,G8/K0III    , 1.002
3657,  5224,  6673,,Gl  52.1 ,, ,1.11304875,-50.98947181,29.4290759270159,  8.85,6.50611687266513,K1V         , 0.925
3665,  5232,  6475,, ,,,1.1150021,+59.85864267,215.05376344086, 6.87,0.20726476444977,A2V...      , 0.002
3666,  5233,  6414,, ,,,1.11527467,+70.93142932,112.233445566779, 6.63,1.37938852018437,A2          , 0.164
3671,  5240,  6497, 316,,          , ,1.11668707,+56.93523628,97.4658869395711, 6.41,1.46573680387899,K2III...    , 1.188
3673,  5244,  6614,, ,,,1.11776177,+11.55208242,77.2200772200772, 7.22,2.78134884208635,F2III       , 0.334
3675,  5247, ,,Gl  52   ,, ,1.11837337,+63.94055066,15.0466445982546,  8.98,8.09280168471346,K7V         , 1.289
3676,  5248,  6613,, ,,,1.11866292,+20.15107026,275.482093663912, 6.99,-0.210466874819437,G5          , 0.960
3679,  5251,  6540, 318,,          , ,1.11928933,+53.49819318,416.666666666667, 6.31,-1.78894379144197,K0          , 1.499
3682,  5253,  6651,, ,,,1.11970803,-01.73208324,49.3096646942801, 7.02,3.55533975330649,F5+...      , 0.560
3683,  5256,  6669,, ,,,1.11978149,-24.85509871,480.769230769231, 7.48,-0.929683325186192,K1III       , 1.185
3685,  5259,  6668, 325,,          , ,1.12024325,-23.99625645,71.6332378223496, 6.36,2.08442709143571,A3III       , 0.238
3687,  5260, ,,NN 3074  ,, ,1.12044378,-32.42929737,28.6944045911047, 10.76,8.47101391217014, , 1.396
3688,  5262,  6564,, ,,,1.12051925,+49.55546798,168.918918918919, 6.81,0.671608533614599,A0          ,-0.031
3691,  5265,  6584,, ,,,1.12082489,+44.61668782,239.234449760766, 7.48,0.585881408875178,K0          , 1.437
3692,  5266, ,, ,,,1.12119145,-63.39462832,48.6854917234664,11.43,7.9930021963063,M0          , 1.540
3693,  5268,  6793, 332,,   Iot Tuc, ,1.12182573,-61.77526197,85.6164383561644, 5.36,0.697214213881905,G5III       , 0.884
3694,  5269,  6585,, ,,,1.12253538,+43.52358173,82.0344544708778, 7.26,2.69001852809191,F5          , 0.403
3695,  5270,  6612,, ,,,1.12294256,+38.02890985,272.479564032698, 7.14,-0.0366696787395533,B9          ,-0.037
3697,  5273, ,, ,,,1.12342442,+69.87942742,47.5963826749167,10.58,7.19213026202976,K5          , 1.009
3700,  5276,  6611,, ,,,1.1246245,+41.25901151,50.0751126690035, 7.24,3.74189032435351,F5          , 0.541
3703,  5280,  6735,, ,,,1.12552745,-41.74654669,33.7268128161889, 7.01,4.37012348850141,F8V         , 0.567
3705,  5286,  6660,,Gl  53.1A,, ,1.12716918,+22.95617138,20.746887966805,  8.41,6.82523519119425,K4V         , 1.122
3713,  5296,  6706, 329,, 30    Cet, ,1.12947786,-09.78559168,47.6871721506915, 5.71,2.31799215232672,F7IV        , 0.446
3714,  5298,  6646,, ,,,1.12965609,+41.51329231,185.528756957328, 7.26,0.917943825933694,A2          , 0.032
3716,  5300,  6767, 331,,   Ups Phe, ,1.12995146,-41.48693516,60.6796116504854, 5.21,1.29478603680549,A3V         , 0.159
3719,  5303,  6645,, ,,,1.13043744,+46.84212334,213.675213675214, 7.41,0.761229265370621,K2p...      , 1.190
3723,  5310,  6695, 328,, 79Psi2Psc, ,1.13253055,+20.73932115,49.4315373208107, 5.56,2.08997941385402,A3V         , 0.121
3725,  5313,  6664,, ,,,1.13300085,+39.25253121,37.3273609555804, 7.78,4.91986356804104,G1V         , 0.621
3726,  5315,  6734,, ,,,1.13321678,+01.99409389,46.4468183929401, 6.44,3.10522014911744,K0IV        , 0.847
3727,  5317,  6658, 324,, 41    And, ,1.13353292,+43.94224107,60.2046959662854, 5.04,1.14184816225697,A3m         , 0.109
3728,  5319,  6680, 327,, 78    Psc, ,1.13366786,+32.01219214,41.8935902806871, 6.23,3.11926209503377,F5IV        , 0.398
